autor;partido;ano;mês;pork;pork1;pork2;pork3;coalizao;constituency;cabeca;cmo;apoio;anos;ideologia1;ideologia2
PROFESSOR SETIMO;PMDB;2017;2;0;0;653.746,83;758.654,44;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR SETIMO;PMDB;2017;3;0;0;0;653.746,83;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR SETIMO;PMDB;2017;4;0;0;0;0;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR SETIMO;PMDB;2017;5;87.758,41;0;0;0;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR SETIMO;PMDB;2017;6;0;87.758,41;0;0;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR SETIMO;PMDB;2017;7;13.506,19;0;87.758,41;0;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR SETIMO;PMDB;2017;8;15.765,10;13.506,19;0;87.758,41;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR SETIMO;PMDB;2017;9;846.043,18;15.765,10;13.506,19;0;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR SETIMO;PMDB;2017;10;0;846.043,18;15.765,10;13.506,19;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR SETIMO;PMDB;2017;11;0;0;846.043,18;15.765,10;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR SETIMO;PMDB;2017;12;204.482,54;0;0;846.043,18;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR SETIMO;PMDB;2018;1;0;204.482,54;0;0;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR SETIMO;PMDB;2018;2;206.231,07;0;204.482,54;0;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR SETIMO;PMDB;2018;3;313.189,48;206.231,07;0;204.482,54;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR SETIMO;PMDB;2018;4;0;313.189,48;206.231,07;0;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR SETIMO;PMDB;2018;5;0;0;313.189,48;206.231,07;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR SETIMO;PMDB;2018;6;0;0;0;313.189,48;1;0,11724693;0;0;0,898035225;8;0;0
PROFESSOR VICTORIO GALLI;PSC;2018;1;0;0;0;0;0;0,004974043;0;0;0,813759466;12;1,8333;1,42
PROFESSOR VICTORIO GALLI;PSC;2018;2;0;0;0;0;0;0,004974043;0;0;0,813759466;12;1,8333;1,42
PROFESSOR VICTORIO GALLI;PSC;2018;3;0;0;0;0;0;0,004974043;0;0;0,813759466;12;1,8333;1,42
PROFESSOR VICTORIO GALLI;PSC;2018;4;0;0;0;0;0;0,004974043;0;0;0,813759466;12;1,8333;1,42
PROFESSOR VICTORIO GALLI;PSC;2018;5;0;0;0;0;0;0,004974043;0;0;0,813759466;12;1,8333;1,42
PROFESSOR VICTORIO GALLI;PSC;2018;6;6.471.238,55;0;0;0;0;0,004974043;0;0;0,813759466;12;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2016;6;0;0;0;0;0;0,004974043;0;0;1;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2016;7;0;0;0;0;0;0,004974043;0;0;1;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2016;8;0;0;0;0;0;0,004974043;0;0;0,125;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2016;9;0;0;0;0;0;0,004974043;0;0;0,882573487;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2016;10;0;0;0;0;0;0,004974043;0;0;0,882573487;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2016;11;0;0;0;0;0;0,004974043;0;0;0,882573487;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2016;12;3.321.437,30;0;0;0;0;0,004974043;0;0;0,882573487;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2017;1;609.484,51;3.321.437,30;0;0;0;0,004974043;0;1;0,882573487;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2017;2;0;609.484,51;3.321.437,30;0;0;0,004974043;0;1;1;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2017;3;499.409,54;0;609.484,51;3.321.437,30;0;0,004974043;0;1;0,9;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2017;4;57.517,13;499.409,54;0;609.484,51;0;0,004974043;0;1;0,96;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2017;5;276.852,38;57.517,13;499.409,54;0;0;0,004974043;0;1;1;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2017;6;255.186,19;276.852,38;57.517,13;499.409,54;0;0,004974043;0;1;1;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2017;7;0;255.186,19;276.852,38;57.517,13;0;0,004974043;0;1;1;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2017;8;0;0;255.186,19;276.852,38;0;0,004974043;0;1;0,875;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2017;9;154.933,43;0;0;255.186,19;0;0,004974043;0;1;0,8125;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2017;10;313.435,82;154.933,43;0;0;0;0,004974043;0;1;0,5;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2017;11;0;313.435,82;154.933,43;0;0;0,004974043;0;1;1;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2017;12;296.390,75;0;313.435,82;154.933,43;0;0,004974043;0;1;0,875;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2018;1;0;296.390,75;0;313.435,82;0;0,004974043;0;0;0,882573487;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2018;2;0;0;296.390,75;0;0;0,004974043;0;0;0,857142857;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSC;2018;3;0;0;0;296.390,75;0;0,004974043;0;0;1;11;1,8333;1,42
PROFESSOR VICTÓRIO GALLI;PSL;2018;4;151.779,39;0;0;0;0;0,004974043;0;0;0,923076923;11;0,3333;2,22
PROFESSOR VICTÓRIO GALLI;PSL;2018;5;80.531,96;151.779,39;0;0;0;0,004974043;0;0;0,941176471;11;0,3333;2,22
PROFESSOR VICTÓRIO GALLI;PSL;2018;6;6.791.643,41;80.531,96;151.779,39;0;0;0,004974043;0;0;1;11;0,3333;2,22
PROFESSORA DORINHA SEABRA REZENDE;DEM;2016;6;2.815.193,52;0;0;0;1;0,000410322;0;0;1;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2016;7;216.285,73;2.815.193,52;0;0;1;0,000410322;0;0;1;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2016;8;0;216.285,73;2.815.193,52;0;1;0,000410322;0;0;0,909090909;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2016;9;0;0;216.285,73;2.815.193,52;1;0,000410322;0;0;0,885928089;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2016;10;0;0;0;216.285,73;1;0,000410322;0;0;0,962962963;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2016;11;515.625,30;0;0;0;1;0,000410322;0;0;0,714285714;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2016;12;119.737,29;515.625,30;0;0;1;0,000410322;0;0;1;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2017;1;0;119.737,29;515.625,30;0;1;0,000410322;0;1;0,885928089;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2017;2;106.049,06;0;119.737,29;515.625,30;1;0,000410322;0;1;0,666666667;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2017;3;387.477,69;106.049,06;0;119.737,29;1;0,000410322;0;1;0,714285714;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2017;4;20.861,27;387.477,69;106.049,06;0;1;0,000410322;0;1;0,909090909;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2017;5;832.771,93;20.861,27;387.477,69;106.049,06;1;0,000410322;0;1;1;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2017;6;368.593,46;832.771,93;20.861,27;387.477,69;1;0,000410322;0;1;1;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2017;7;257.775,15;368.593,46;832.771,93;20.861,27;1;0,000410322;0;1;1;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2017;8;4.144,21;257.775,15;368.593,46;832.771,93;1;0,000410322;0;1;0,777777778;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2017;9;0;4.144,21;257.775,15;368.593,46;1;0,000410322;0;1;0,733333333;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2017;10;258.644,42;0;4.144,21;257.775,15;1;0,000410322;0;1;0,833333333;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2017;11;229.362,00;258.644,42;0;4.144,21;1;0,000410322;0;1;1;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2017;12;211,15;229.362,00;258.644,42;0;1;0,000410322;0;1;0,888888889;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2018;1;0;211,15;229.362,00;258.644,42;1;0,000410322;0;0;0,885928089;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2018;2;11.561,83;0;211,15;229.362,00;1;0,000410322;0;0;0,833333333;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2018;3;84.066,65;11.561,83;0;211,15;1;0,000410322;0;0;1;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2018;4;155.659,47;84.066,65;11.561,83;0;1;0,000410322;0;0;0,947368421;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2018;5;353.451,01;155.659,47;84.066,65;11.561,83;1;0,000410322;0;0;0,933333333;8;0,6667;1,82
PROFESSORA DORINHA SEABRA REZENDE;DEM;2018;6;119.576,35;353.451,01;155.659,47;84.066,65;1;0,000410322;0;0;0,666666667;8;0,6667;1,82
PROFESSORA MARCIVANIA;PCdoB;2016;6;0;0;0;0;0;0,008053074;0;0;0,1;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2016;7;0;0;0;0;0;0,008053074;0;0;0;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2016;8;0;0;0;0;0;0,008053074;0;0;0,133333333;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2016;9;0;0;0;0;0;0,008053074;0;0;0,153451243;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2016;10;0;0;0;0;0;0,008053074;0;0;0,058823529;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2016;11;0;0;0;0;0;0,008053074;0;0;0,333333333;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2016;12;5.027.824,02;0;0;0;0;0,008053074;0;0;0;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2017;1;0;5.027.824,02;0;0;0;0,008053074;0;0;0,153451243;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2017;2;0;0;5.027.824,02;0;0;0,008053074;0;0;0,25;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2017;3;78.534,56;0;0;5.027.824,02;0;0,008053074;0;0;0,25;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2017;4;0;78.534,56;0;0;0;0,008053074;0;0;0;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2017;5;0;0;78.534,56;0;0;0,008053074;0;0;0,285714286;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2017;6;0;0;0;78.534,56;0;0,008053074;0;0;0,25;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2017;7;337.382,18;0;0;0;0;0,008053074;0;0;0;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2017;8;105.100,69;337.382,18;0;0;0;0,008053074;0;0;0,055555556;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2017;9;0;105.100,69;337.382,18;0;0;0,008053074;0;0;0,411764706;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2017;10;0;0;105.100,69;337.382,18;0;0,008053074;0;0;0;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2017;11;0;0;0;105.100,69;0;0,008053074;0;0;0,454545455;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2017;12;0;0;0;0;0;0,008053074;0;0;0,6;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2018;1;0;0;0;0;0;0,008053074;0;0;0,153451243;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2018;2;0;0;0;0;0;0,008053074;0;0;0,142857143;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2018;3;329.673,13;0;0;0;0;0,008053074;0;0;0;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2018;4;0;329.673,13;0;0;0;0,008053074;0;0;0;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2018;5;1.279.839,27;0;329.673,13;0;0;0,008053074;0;0;0,05;8;4,1333;3,15
PROFESSORA MARCIVANIA;PCdoB;2018;6;404.452,41;1.279.839,27;0;329.673,13;0;0,008053074;0;0;0;8;4,1333;3,15
RAFAEL MOTTA;PSB;2016;6;0;0;0;0;0;0,002216327;0;0;1;4;1,9583;1,15
RAFAEL MOTTA;PSB;2016;7;0;0;0;0;0;0,002216327;0;0;1;4;1,9583;1,15
RAFAEL MOTTA;PSB;2016;8;0;0;0;0;0;0,002216327;0;0;0,785714286;4;1,9583;1,15
RAFAEL MOTTA;PSB;2016;9;0;0;0;0;0;0,002216327;0;0;0,69919671;4;1,9583;1,15
RAFAEL MOTTA;PSB;2016;10;0;0;0;0;0;0,002216327;0;0;1;4;1,9583;1,15
RAFAEL MOTTA;PSB;2016;11;2.874,13;0;0;0;0;0,002216327;0;0;0,875;4;1,9583;1,15
RAFAEL MOTTA;PSB;2016;12;4.385.372,18;2.874,13;0;0;0;0,002216327;0;0;0,714285714;4;1,9583;1,15
RAFAEL MOTTA;PSB;2017;1;0;4.385.372,18;2.874,13;0;0;0,002216327;0;0;0,69919671;4;1,9583;1,15
RAFAEL MOTTA;PSB;2017;2;0;0;4.385.372,18;2.874,13;0;0,002216327;0;0;0,69919671;4;1,9583;1,15
RAFAEL MOTTA;PSB;2017;3;1.216.565,23;0;0;4.385.372,18;0;0,002216327;0;0;0,75;4;1,9583;1,15
RAFAEL MOTTA;PSB;2017;4;169.441,44;1.216.565,23;0;0;0;0,002216327;0;0;0,842105263;4;1,9583;1,15
RAFAEL MOTTA;PSB;2017;5;188.540,20;169.441,44;1.216.565,23;0;0;0,002216327;0;0;0,933333333;4;1,9583;1,15
RAFAEL MOTTA;PSB;2017;6;259.853,99;188.540,20;169.441,44;1.216.565,23;0;0,002216327;0;0;1;4;1,9583;1,15
RAFAEL MOTTA;PSB;2017;7;1.586.578,53;259.853,99;188.540,20;169.441,44;0;0,002216327;0;0;0,5;4;1,9583;1,15
RAFAEL MOTTA;PSB;2017;8;210.201,38;1.586.578,53;259.853,99;188.540,20;0;0,002216327;0;0;1;4;1,9583;1,15
RAFAEL MOTTA;PSB;2017;9;307.677,44;210.201,38;1.586.578,53;259.853,99;0;0,002216327;0;0;0,375;4;1,9583;1,15
RAFAEL MOTTA;PSB;2017;10;1.201,68;307.677,44;210.201,38;1.586.578,53;0;0,002216327;0;0;0,333333333;4;1,9583;1,15
RAFAEL MOTTA;PSB;2017;11;76.854,27;1.201,68;307.677,44;210.201,38;0;0,002216327;0;0;0,5;4;1,9583;1,15
RAFAEL MOTTA;PSB;2017;12;127.529,26;76.854,27;1.201,68;307.677,44;0;0,002216327;0;0;0,6;4;1,9583;1,15
RAFAEL MOTTA;PSB;2018;1;0;127.529,26;76.854,27;1.201,68;0;0,002216327;0;0;0,69919671;4;1,9583;1,15
RAFAEL MOTTA;PSB;2018;2;0;0;127.529,26;76.854,27;0;0,002216327;0;0;0,666666667;4;1,9583;1,15
RAFAEL MOTTA;PSB;2018;3;2.914.738,04;0;0;127.529,26;0;0,002216327;0;0;1;4;1,9583;1,15
RAFAEL MOTTA;PSB;2018;4;717.532,49;2.914.738,04;0;0;0;0,002216327;0;0;0,307692308;4;1,9583;1,15
RAFAEL MOTTA;PSB;2018;5;0;717.532,49;2.914.738,04;0;0;0,002216327;0;0;0,166666667;4;1,9583;1,15
RAFAEL MOTTA;PSB;2018;6;377.915,28;0;717.532,49;2.914.738,04;0;0,002216327;0;0;0,333333333;4;1,9583;1,15
RAIMUNDO GOMES DE MATOS;PSDB;2016;6;1.535.426,48;0;0;0;1;0,007099267;0;0;1;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2016;7;162.233,49;1.535.426,48;0;0;1;0,007099267;0;0;1;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2016;8;0;162.233,49;1.535.426,48;0;1;0,007099267;0;0;1;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2016;9;0;0;162.233,49;1.535.426,48;1;0,007099267;0;0;0,894269619;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2016;10;53.658,32;0;0;162.233,49;1;0,007099267;0;0;1;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2016;11;686.516,84;53.658,32;0;0;1;0,007099267;0;0;0,857142857;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2016;12;907.761,63;686.516,84;53.658,32;0;1;0,007099267;0;0;0,9;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2017;1;0;907.761,63;686.516,84;53.658,32;1;0,007099267;0;0;0,894269619;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2017;2;25.769,92;0;907.761,63;686.516,84;1;0,007099267;0;0;1;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2017;3;719.110,38;25.769,92;0;907.761,63;1;0,007099267;0;0;1;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2017;4;0;719.110,38;25.769,92;0;1;0,007099267;0;0;1;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2017;5;105.310,31;0;719.110,38;25.769,92;1;0,007099267;0;0;1;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2017;6;0;105.310,31;0;719.110,38;1;0,007099267;0;0;1;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2017;7;230.978,86;0;105.310,31;0;1;0,007099267;0;0;1;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2017;8;199.977,18;230.978,86;0;105.310,31;1;0,007099267;0;0;0,846153846;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2017;9;237.831,18;199.977,18;230.978,86;0;1;0,007099267;0;0;0,733333333;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2017;10;154.285,29;237.831,18;199.977,18;230.978,86;1;0,007099267;0;0;0,777777778;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2017;11;408.247,59;154.285,29;237.831,18;199.977,18;1;0,007099267;0;0;0,8;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2017;12;255.945,87;408.247,59;154.285,29;237.831,18;1;0,007099267;0;0;0,714285714;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2018;1;0;255.945,87;408.247,59;154.285,29;1;0,007099267;0;0;0,894269619;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2018;2;0;0;255.945,87;408.247,59;1;0,007099267;0;0;0,666666667;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2018;3;60.845,30;0;0;255.945,87;1;0,007099267;0;0;1;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2018;4;201.027,53;60.845,30;0;0;1;0,007099267;0;0;0,928571429;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2018;5;174.698,06;201.027,53;60.845,30;0;1;0,007099267;0;0;0,95;22;0,9166;0,48
RAIMUNDO GOMES DE MATOS;PSDB;2018;6;116.474,13;174.698,06;201.027,53;60.845,30;1;0,007099267;0;0;0,5;22;0,9166;0,48
RAQUEL MUNIZ;PSD;2016;6;0;0;0;0;1;0,035023917;0;0;0,666666667;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2016;7;0;0;0;0;1;0,035023917;0;0;1;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2016;8;0;0;0;0;1;0,035023917;0;0;0,933333333;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2016;9;0;0;0;0;1;0,035023917;0;0;0,944400813;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2016;10;0;0;0;0;1;0,035023917;0;0;1;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2016;11;0;0;0;0;1;0,035023917;0;0;1;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2016;12;3.902.629,66;0;0;0;1;0,035023917;0;0;0,875;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2017;1;0;3.902.629,66;0;0;1;0,035023917;0;0;0,944400813;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2017;2;0;0;3.902.629,66;0;1;0,035023917;0;0;1;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2017;3;1.512.363,30;0;0;3.902.629,66;1;0,035023917;0;0;1;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2017;4;0;1.512.363,30;0;0;1;0,035023917;0;0;1;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2017;5;613.238,74;0;1.512.363,30;0;1;0,035023917;0;0;1;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2017;6;1.300.700,59;613.238,74;0;1.512.363,30;1;0,035023917;0;0;1;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2017;7;392.239,09;1.300.700,59;613.238,74;0;1;0,035023917;0;0;1;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2017;8;2.591,31;392.239,09;1.300.700,59;613.238,74;1;0,035023917;0;0;0,923076923;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2017;9;544.494,33;2.591,31;392.239,09;1.300.700,59;1;0,035023917;0;0;0,823529412;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2017;10;59.948,08;544.494,33;2.591,31;392.239,09;1;0,035023917;0;0;0,666666667;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2017;11;2.708,14;59.948,08;544.494,33;2.591,31;1;0,035023917;0;0;1;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2017;12;688.040,69;2.708,14;59.948,08;544.494,33;1;0,035023917;0;0;1;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2018;1;0;688.040,69;2.708,14;59.948,08;1;0,035023917;0;0;0,944400813;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2018;2;0;0;688.040,69;2.708,14;1;0,035023917;0;0;1;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2018;3;38.684,49;0;0;688.040,69;1;0,035023917;0;0;1;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2018;4;131.954,53;38.684,49;0;0;1;0,035023917;0;0;0,947368421;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2018;5;253.195,55;131.954,53;38.684,49;0;1;0,035023917;0;0;0,941176471;4;0,3333;0,42
RAQUEL MUNIZ;PSD;2018;6;458.100,04;253.195,55;131.954,53;38.684,49;1;0,035023917;0;0;1;4;0,3333;0,42
RATINHO JUNIOR;PSC;2016;6;892.847,83;0;0;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2016;7;0;892.847,83;0;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2016;8;559.945,70;0;892.847,83;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2016;9;0;559.945,70;0;892.847,83;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2016;10;5.043,88;0;559.945,70;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2016;11;158.168,17;5.043,88;0;559.945,70;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2016;12;0;158.168,17;5.043,88;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2017;1;0;0;158.168,17;5.043,88;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2017;2;0;0;0;158.168,17;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2017;3;0;0;0;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2017;4;0;0;0;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2017;5;93.294,40;0;0;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2017;6;0;93.294,40;0;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2017;7;0;0;93.294,40;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2017;8;0;0;0;93.294,40;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2017;9;61.973,37;0;0;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2017;10;0;61.973,37;0;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2017;11;0;0;61.973,37;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2017;12;0;0;0;61.973,37;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2018;1;0;0;0;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2018;2;0;0;0;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2018;3;0;0;0;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2018;4;0;0;0;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2018;5;0;0;0;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RATINHO JUNIOR;PSC;2018;6;0;0;0;0;0;0,03221221;0;0;0,813759466;8;1,8333;1,42
RAUL HENRY;PMDB;2016;6;602.990,87;80.294,85;313.550,08;1.326,61;1;0,052840208;0;0;0,898035225;9;0;0
RAUL HENRY;PMDB;2016;7;1.184,30;602.990,87;80.294,85;313.550,08;1;0,052840208;0;0;0,898035225;9;0;0
RAUL HENRY;PMDB;2016;8;222.050,78;1.184,30;602.990,87;80.294,85;1;0,052840208;0;0;0,898035225;9;0;0
RAUL HENRY;PMDB;2016;9;169.914,87;222.050,78;1.184,30;602.990,87;1;0,052840208;0;0;0,898035225;9;0;0
RAUL HENRY;PMDB;2016;10;18.882,02;169.914,87;222.050,78;1.184,30;1;0,052840208;0;0;0,898035225;9;0;0
